id,price,min_price,max_price,cats,dogs,pet_policy_text,beds,min_beds,max_beds,baths,min_baths,max_baths,garage,house_type,sqft,year_built,address,postal_code,state,city,pictures,pictures1,lat,lon,county
7139067605,,891.0,1082.0,False,False,,,1,2,,1.0,2.0,,apartment,,1965,2002 San Sebastian Ct,77058,TX,Houston,https://ar.rdcpix.com/a0c930e14e53e3cff5d496fc2186ea43c-f3755033324s.jpg,https://ar.rdcpix.com/a0c930e14e53e3cff5d496fc2186ea43c-f1681144028s.jpg,29.54651,-95.08608,Harris
7198592840,,1388.0,2188.0,True,True,Pet Fees and Deposits Vary by Property. Please contact the appropriate leasing office with any questions. Assistance animals are always welcome without deposit or fee.,,1,3,,1.0,2.0,,apartment,,2009,14144 Mueschke Rd,77433,TX,Cypress,https://ar.rdcpix.com/2858e2bac8e807efaf4d0919ef597328c-f1161371261s.jpg,https://ar.rdcpix.com/2858e2bac8e807efaf4d0919ef597328c-f2722119069s.jpg,29.9812,-95.71683,Harris
9026467447,,2650.0,15500.0,True,True,,,0,4,,1.0,4.0,,apartment,,2021,3611 Congress Ave,75219,TX,Dallas,https://ar.rdcpix.com/c6064c2fc5f3883dd623d2d05b397d45c-f1587757323s.jpg,https://ar.rdcpix.com/c6064c2fc5f3883dd623d2d05b397d45c-f1264673354s.jpg,32.805732,-96.810396,Dallas
7257599348,,1001.0,2256.0,True,True,,,1,3,,1.0,2.5,,apartment,,2016,7447 Eastpoint Blvd,77521,TX,Baytown,https://ar.rdcpix.com/ddfdde42b9d5def3e1b3d0e91313e9c6c-f1382887427s.jpg,https://ar.rdcpix.com/ddfdde42b9d5def3e1b3d0e91313e9c6c-f1448150638s.jpg,29.80799,-94.98751,Harris
7238070435,,910.0,1450.0,True,True,Please call our Leasing Office for complete Pet Policy information.,,1,3,,1.0,2.0,,apartment,,1978,11655 Briar Forest Dr,77077,TX,Houston,https://ar.rdcpix.com/3e9c41af04f3e01c792c1308fb77a1ffc-f1046500707s.jpg,https://ar.rdcpix.com/3e9c41af04f3e01c792c1308fb77a1ffc-f321193813s.jpg,29.74623,-95.58443,Harris
7149546519,,1670.0,2295.0,True,True,,,1,3,,1.0,2.0,,apartment,,2004,6300 S Congress Ave,78745,TX,Austin,https://ar.rdcpix.com/3910c32d0295b48599aa01b96eacdd81c-f1871556008s.jpg,https://ar.rdcpix.com/3910c32d0295b48599aa01b96eacdd81c-f305527396s.jpg,30.19851,-97.77746,Travis
8964621392,,1180.0,1810.0,True,True,Restrictions Apply,,1,2,,1.0,2.0,,apartment,,1998,1819 S Braeswood Blvd,77030,TX,Houston,https://ar.rdcpix.com/cf645e574e4386f433669a248afa99e8c-f3642690724s.jpg,https://ar.rdcpix.com/cf645e574e4386f433669a248afa99e8c-f3150105715s.jpg,29.69862,-95.40375,Harris
7117158532,,1150.0,1715.0,True,True,Pet Rent & Fees per Pet,,1,2,,1.0,2.0,,apartment,,1990,5454 Newcastle Dr,77081,TX,Houston,https://ar.rdcpix.com/694d79eda1ecf882b1664a644ab09d53c-f3394932434s.jpg,https://ar.rdcpix.com/694d79eda1ecf882b1664a644ab09d53c-f647728753s.jpg,29.72153,-95.45329,Harris
7140863554,,1568.0,2930.0,True,True,Each additional pet has a $100 deposit and fee.,,1,3,,1.0,2.0,,apartment,,2001,500 E Stassney Ln,78745,TX,Austin,https://ar.rdcpix.com/bf3278b4800412801e49ad5ddee06136c-f2547562892s.jpg,https://ar.rdcpix.com/bf3278b4800412801e49ad5ddee06136c-f1642970711s.jpg,30.203736,-97.770751,Travis
7136704290,,1414.0,2332.0,True,True,"Certain aggressive breeds, including mixed breeds, are restricted at all Cortland communities. We do not allow the following aggressive breeds/mixes at our communities, including, but not limited to: Rottweiler, Chow, Presa Canario, Doberman, Akit...",,1,3,,1.0,2.0,,apartment,,2002,505 Benton Dr,75013,TX,Allen,https://ar.rdcpix.com/691c0454f0e81469f310a945e3310111c-f325906109s.jpg,https://ar.rdcpix.com/691c0454f0e81469f310a945e3310111c-f1237043864s.jpg,33.108423,-96.688535,Collin
7113960692,,1390.0,2070.0,True,True,One-time fee per pet. Pet rent per pet per month.,,0,2,,1.0,2.0,,apartment,,2008,1801 N Greenville Ave,75081,TX,Richardson,https://ar.rdcpix.com/1e7d891d9ea726c33ff65d0e6cb8f618c-f177968287s.jpg,https://ar.rdcpix.com/1e7d891d9ea726c33ff65d0e6cb8f618c-f3782579905s.jpg,32.973472,-96.713585,Dallas
9660172962,,1480.0,2040.0,True,True,2 pets allowed per unit.,,1,2,,1.0,2.0,,apartment,,2019,301 Nichols St,76102,TX,Fort Worth,https://ar.rdcpix.com/ba29171412b8d2ddf4bd62bef5ff7afbc-f689805894s.jpg,https://ar.rdcpix.com/ba29171412b8d2ddf4bd62bef5ff7afbc-f2426955779s.jpg,32.759635,-97.323609,Tarrant
8978593094,,875.0,1375.0,True,True,"cable/internet, carport parking available, dog park, dog stations, gated community, grill/bbq area, playground, private balcony/patio, walk-in closets/Deposit based on pet weight.",,1,3,,1.0,2.0,,apartment,,1986,7049 Westwind Dr,79912,TX,El Paso,https://ar.rdcpix.com/b5aff1cee68ac06b29d532a41a8049c3c-f1528336897s.jpg,https://ar.rdcpix.com/b5aff1cee68ac06b29d532a41a8049c3c-f777021305s.jpg,31.854307,-106.54304,El Paso
7155606346,,1179.0,1450.0,True,True,We welcome 2 pets per apartment home. There is a pet deposit of $150 for 1 pet and $400 for 2 pets. Pet fee is $250 for 1 pet and $700 for 2 pets. Please call for complete pet policy information.,,1,3,,1.0,2.0,,apartment,,1973,801 Country Place Dr,77079,TX,Houston,https://ar.rdcpix.com/7f3670d9c11e37e61c50ec6c67c51b9dc-f2543783501s.jpg,https://ar.rdcpix.com/7f3670d9c11e37e61c50ec6c67c51b9dc-f3285022351s.jpg,29.77462,-95.60139,Harris
8975723616,,829.0,1145.0,True,True,We require a Pet Deposit of $250/ $100 for additional Pet plus a Non-Refundable Pet Fee of $100 Pet Rent $25 per pet,,1,3,,1.0,2.0,,apartment,,1978,1601 N Lee Trevino Dr,79936,TX,El Paso,https://ar.rdcpix.com/fcbe9e236d7acb128efbad0a4950060bc-f3095587739s.jpg,https://ar.rdcpix.com/fcbe9e236d7acb128efbad0a4950060bc-f2510464624s.jpg,31.757207,-106.320237,El Paso
7148165877,,509.0,699.0,True,True,,,2,4,,2.0,4.0,,apartment,,2009,1725 Harvey Mitchell Pkwy S,77840,TX,College Station,https://ar.rdcpix.com/65db4e7f341dfd1a24964490f0080036c-f1818797218s.jpg,https://ar.rdcpix.com/65db4e7f341dfd1a24964490f0080036c-f1818797218s.jpg,30.59103,-96.32286,Brazos
7244256184,,1811.0,3268.0,True,True,"1 Pet: $250 Deposit ($250 non-refundable), $20 monthly Pet Rent2 Pets: $250 Deposit ($500 non-refundable), $30 monthly Pet Rent. Breed restrictions apply/1 Pet: $250 Deposit ($250 non-refundable), $20 monthly Pet Rent2 Pets: $250 Deposit ($500 non-refundable), $30 monthly Pet Rent.",,0,3,,1.0,2.0,,apartment,,2017,1600 Springwoods Plaza Dr,77389,TX,Spring,https://ar.rdcpix.com/d463ef8b7cab7fc88035312f5d718ff6c-f2744177872s.jpg,https://ar.rdcpix.com/d463ef8b7cab7fc88035312f5d718ff6c-f3672685812s.jpg,30.10032,-95.44133,Harris
7199359497,,1174.0,1969.0,True,True,Cats Permitted/Large Dogs Permitted,,1,3,,1.0,3.0,,apartment,,2008,9140 Highway 6 N,77095,TX,Houston,https://ar.rdcpix.com/640534b4ff9a3a40db9d537f15672425c-f557848632s.jpg,https://ar.rdcpix.com/640534b4ff9a3a40db9d537f15672425c-f2238014525s.jpg,29.90906,-95.62671,Harris
8951528665,,1395.0,2274.0,True,True,,,1,2,,1.0,2.0,,apartment,,1990,3133 Buffalo Speedway,77098,TX,Houston,https://ar.rdcpix.com/476d885017ac4c88b60a9b530f32d0bac-f2085359243s.jpg,https://ar.rdcpix.com/476d885017ac4c88b60a9b530f32d0bac-f1543696840s.jpg,29.73523,-95.42937,Harris
7132654897,,1400.0,2055.0,True,True,,,1,2,,1.0,2.0,,apartment,,1998,5701 S Mopac Expy,78749,TX,Austin,https://ar.rdcpix.com/17709d8b6a18d4033cfe9c07ac815872c-f2791823913s.jpg,https://ar.rdcpix.com/17709d8b6a18d4033cfe9c07ac815872c-f3298757991s.jpg,30.227397,-97.827794,Travis
7110640875,,1146.0,2456.0,True,True,Please contact the office for breed restrictions and additional information.,,0,4,,1.0,2.0,,apartment,,1971,1221 Algarita Ave,78704,TX,Austin,https://ar.rdcpix.com/6228fa231ee426b724a29bde561ea45ec-f4262245564s.jpg,https://ar.rdcpix.com/6228fa231ee426b724a29bde561ea45ec-f2859669381s.jpg,30.23737,-97.7415,Travis
8766065424,,1275.0,2020.0,True,True,,,1,3,,1.0,2.0,,apartment,,2000,12900 Loop 1604 # 1604N,78148,TX,Universal City,https://ar.rdcpix.com/7a1a8f29f1a64e7b85c1e5bdd0d4fb76c-f1125383034s.jpg,https://ar.rdcpix.com/7a1a8f29f1a64e7b85c1e5bdd0d4fb76c-f1026443012s.jpg,29.556763,-98.322633,Bexar
8811343544,,1199.0,2399.0,True,True,Our community is pet-friendly! Dogs and Cats allowed. Some breed restrictions apply. Contact for details.,,1,3,,1.0,2.5,,apartment,,2000,12235 Vance Jackson Rd,78230,TX,San Antonio,https://ar.rdcpix.com/82b2d3b3780b6fcf6413144c0d3a54a4c-f1360159258s.jpg,https://ar.rdcpix.com/82b2d3b3780b6fcf6413144c0d3a54a4c-f1758090558s.jpg,29.555697,-98.574969,Bexar
8727312331,,1389.0,1989.0,True,True,"Venterra welcomes up to 3 pets. Charges listed are for one pet, please contact the office for additional pet fees./Venterra welcomes up to 3 pets. Charges listed are for one pet, please contact the office for additional pet fees. Breed Restrictions Apply.",,1,3,,1.0,2.0,,apartment,,2008,8625 Ray White Rd,76244,TX,Fort Worth,https://ar.rdcpix.com/b2120e8e7f4a4264a8d4528b45b90e67c-f85177448s.jpg,https://ar.rdcpix.com/b2120e8e7f4a4264a8d4528b45b90e67c-f2411745639s.jpg,32.897096,-97.274958,Tarrant
9591621642,,3200.0,4145.0,True,True,Please call Leasing Office for complete pet policy.,,3,4,,2.5,3.5,,single_family,,2022,3000 Chisholm Trail Rd,78681,TX,Round Rock,https://ar.rdcpix.com/1b7ec43e50c461b3d57e4f4733627d98c-f589132586s.jpg,https://ar.rdcpix.com/1b7ec43e50c461b3d57e4f4733627d98c-f1068785717s.jpg,30.542113,-97.696934,Williamson
7009937782,,1564.0,4044.0,True,True,,,1,2,,1.0,2.5,,apartment,,2013,2801 Waterwall Dr,77056,TX,Houston,https://ar.rdcpix.com/09e20a950a3f30ce5f35f2ba4c60f5c9c-f2533134977s.jpg,https://ar.rdcpix.com/09e20a950a3f30ce5f35f2ba4c60f5c9c-f3075338927s.jpg,29.73584,-95.46198,Harris
7041796158,,1040.0,1560.0,True,True,,,1,3,,1.0,2.0,,apartment,,2009,1225 Lawrence Rd,77565,TX,Kemah,https://ar.rdcpix.com/274556e88a9e929d7ca20076f0e99752c-f2004752718s.jpg,https://ar.rdcpix.com/274556e88a9e929d7ca20076f0e99752c-f679648056s.jpg,29.536497,-95.034178,Galveston
8876619412,,1149.0,1850.0,True,True,,,1,2,,1.0,2.0,,apartment,,1982,7710 S Main St,77030,TX,Houston,https://ar.rdcpix.com/e155125749cc0a5af6fdb21b941b4bb9c-f307199134s.jpg,https://ar.rdcpix.com/e155125749cc0a5af6fdb21b941b4bb9c-f3284459475s.jpg,29.696186,-95.4144,Harris
8885689099,,1200.0,1750.0,True,True,,,1,3,,1.0,2.0,,apartment,,1986,7150 E Grand Ave,75223,TX,Dallas,https://ar.rdcpix.com/0729eca7c24c46413505d63490330f7bc-f944758786s.jpg,https://ar.rdcpix.com/0729eca7c24c46413505d63490330f7bc-f544367844s.jpg,32.804459,-96.731914,Dallas
7084430811,,1499.0,3099.0,True,True,Cats and dogs up to 100 pounds permitted.Non-refundable pet fee of 350. for the first animal plus 350 for each additional animal.,,1,3,,1.0,2.0,,apartment,,2017,9600 Gaylord Pkwy,75035,TX,Frisco,https://ar.rdcpix.com/53ae3b6a9b90d9dfd74ec6be5d18c79bc-f836704058s.jpg,https://ar.rdcpix.com/53ae3b6a9b90d9dfd74ec6be5d18c79bc-f2684772910s.jpg,33.10577,-96.79906,Collin
8799074611,,565.0,1169.0,True,True,Pets are welcome in all buildings. They must be registered through our Resident Life Office.,,0,4,,1.0,4.0,,apartment,,2016,503 George Bush Dr W,77840,TX,College Station,https://ar.rdcpix.com/f561bf5ebcf9c80359a182d7b491c99ac-f755062327s.jpg,https://ar.rdcpix.com/f561bf5ebcf9c80359a182d7b491c99ac-f2317681885s.jpg,30.598369,-96.340615,Brazos
8751810238,,1200.0,2371.0,True,True,,,1,3,,1.0,2.0,,apartment,,2007,4805 Briarwood Ave,79707,TX,Midland,https://ar.rdcpix.com/7c3fc3d87bbb1354c32df2c4c5244ae9c-f2307233983s.jpg,https://ar.rdcpix.com/7c3fc3d87bbb1354c32df2c4c5244ae9c-f3732839833s.jpg,32.026935,-102.151912,Midland
7005479199,,1343.0,2974.0,True,True,,,1,3,,1.0,2.0,,apartment,,2001,6200 N Shiloh Rd,75044,TX,Garland,https://ar.rdcpix.com/3bdefe53e7373f7b857f4027ccb8c9c2c-f2134567049s.jpg,https://ar.rdcpix.com/3bdefe53e7373f7b857f4027ccb8c9c2c-f641248599s.jpg,32.97179,-96.6637,Dallas
7076867414,,860.0,1260.0,True,True,,,1,2,,1.0,2.0,,apartment,,1983,11910 Thoroughbred Dr,77065,TX,Houston,https://ar.rdcpix.com/9b140865b8b0a99e6e2cf030e51b5099c-f2158550508s.jpg,https://ar.rdcpix.com/9b140865b8b0a99e6e2cf030e51b5099c-f1930053978s.jpg,29.90859,-95.59611,Harris
8795878178,,875.0,1250.0,True,True,,,1,2,,1.0,2.0,,apartment,,1972,7918 Jones Maltsberger Rd,78216,TX,San Antonio,https://ar.rdcpix.com/c14be8c1734f73392bbed418db4ac3d4c-f296212754s.jpg,https://ar.rdcpix.com/c14be8c1734f73392bbed418db4ac3d4c-f131664958s.jpg,29.509157,-98.481345,Bexar
7057130130,,1430.0,2325.0,True,True,,,1,3,,1.0,2.0,,apartment,,2012,9415 McNeil Dr,78750,TX,Austin,https://ar.rdcpix.com/23aaa50abf8e27dc50c0008ff797e7b7c-f3581244572s.jpg,https://ar.rdcpix.com/23aaa50abf8e27dc50c0008ff797e7b7c-f4051870425s.jpg,30.394294,-97.826186,Travis
7007186736,,1423.0,1870.0,True,True,,,1,3,,1.0,3.0,,apartment,,1997,2300 McCue Rd,77056,TX,Houston,https://ar.rdcpix.com/fb3b4a93171fde5fcd0ca54bc14c3511c-f2505873100s.jpg,https://ar.rdcpix.com/fb3b4a93171fde5fcd0ca54bc14c3511c-f2455489905s.jpg,29.745324,-95.465066,Harris
7001925604,,1169.0,1989.0,True,True,"Venterra welcomes up to 3 pets. Charges listed are for one pet, please contact the office for additional pet fees./Venterra welcomes up to 3 pets. Charges listed are for one pet, please contact the office for additional pet fees. Breed Restrictions Apply.",,1,2,,1.0,2.0,,apartment,,2009,8300 Red Bluff Rd,77507,TX,Pasadena,https://ar.rdcpix.com/05514c5e2fd5a3ca111a3f16db726c18c-f2179860983s.jpg,https://ar.rdcpix.com/05514c5e2fd5a3ca111a3f16db726c18c-f2814134531s.jpg,29.63287,-95.10819,Harris
7071786956,,1147.0,5325.0,True,True,A $400.00 pet fee is required per pet (maximum of two) and must be paid in full prior to move-in. $20.00 pet rent per pet will be added to monthly rent for pet rent. Pets will be subject to visual inspection. Resident(s) agree to comply,,0,3,,1.0,2.5,,apartment,,2002,3700 Cole Ave,75204,TX,Dallas,https://ar.rdcpix.com/93ed50fa5d561cc8255c1c0ad8149ad6c-f2069929138s.jpg,https://ar.rdcpix.com/93ed50fa5d561cc8255c1c0ad8149ad6c-f3555995033s.jpg,32.80811,-96.79711,Dallas
8766251753,,672.0,1070.0,True,True,Maximum weight of 40 pounds. There is a $175 deposit required per pet and an additional $175 non-refundable fee.,,1,2,,1.0,2.0,,apartment,,1984,165 Palisades Dr,78148,TX,Universal City,https://ar.rdcpix.com/b0f11995e41c48de0b9d9fb077935c40c-f715719259s.jpg,https://ar.rdcpix.com/b0f11995e41c48de0b9d9fb077935c40c-f2068339756s.jpg,29.555796,-98.321329,Bexar
8754866534,,1004.0,1354.0,True,True,,,1,2,,1.0,2.0,,apartment,,2015,1550 Crescent Pointe Pkwy,77845,TX,College Station,https://ar.rdcpix.com/00fa0ecfeaacb19dae44d32f65e73e36c-f684771582s.jpg,https://ar.rdcpix.com/00fa0ecfeaacb19dae44d32f65e73e36c-f1779257697s.jpg,30.645693,-96.293862,Brazos
8742642816,,1535.0,3195.0,True,True,,,1,3,,1.0,2.5,,apartment,,2006,9600 Coit Rd,75025,TX,Plano,https://ar.rdcpix.com/baa408ee115be20af70afe253504e8a5c-f3022112493s.jpg,https://ar.rdcpix.com/baa408ee115be20af70afe253504e8a5c-f757938707s.jpg,33.108113,-96.765553,Collin
8777777968,,969.0,1625.0,True,True,,,1,3,,1.0,2.0,,apartment,,1978,201 S Clark Rd,75104,TX,Cedar Hill,https://ar.rdcpix.com/b05b6f4498c0e335d86a4003210f8c9dc-f296888484s.jpg,https://ar.rdcpix.com/b05b6f4498c0e335d86a4003210f8c9dc-f1101783637s.jpg,32.586817,-96.944366,Dallas
7059989275,,1352.0,2522.0,True,True,"We welcome pets here at Sorrel! With each pet there is a $460 non-refundable pet fee, per pet. There is a monthly rent per pet of $20.",,1,3,,1.0,2.0,,apartment,,2015,5050 FM 423,75036,TX,Frisco,https://ar.rdcpix.com/2ed95f1dfde0ccfd8cfd11ec831169cfc-f786279193s.jpg,https://ar.rdcpix.com/2ed95f1dfde0ccfd8cfd11ec831169cfc-f483228267s.jpg,33.121259,-96.889586,Denton
8848609486,,1195.0,1491.0,True,True,,,1,2,,1.0,2.0,,apartment,,1983,18600 Dallas Pkwy,75287,TX,Dallas,https://ar.rdcpix.com/1d053bd07eb7f2d9477d168593305c02c-f22130429s.jpg,https://ar.rdcpix.com/1d053bd07eb7f2d9477d168593305c02c-f2068311939s.jpg,33.002714,-96.827193,Collin
8869681496,,1829.0,4044.0,True,True,,,1,3,,1.0,3.0,,apartment,,2017,1911 Holcombe Blvd,77030,TX,Houston,https://ar.rdcpix.com/0eb69133b738ca84e378059ad9fb4502c-f3559926676s.jpg,https://ar.rdcpix.com/0eb69133b738ca84e378059ad9fb4502c-f577695921s.jpg,29.70678,-95.38976,Harris
7023090979,,1453.0,2640.0,True,True,,,0,2,,1.0,2.0,,apartment,,2009,1701 Rogers Rd,76107,TX,Fort Worth,https://ar.rdcpix.com/ce0cdbfcf7c5ace1cd3349280bf98bb2c-f3094753167s.jpg,https://ar.rdcpix.com/ce0cdbfcf7c5ace1cd3349280bf98bb2c-f3293020934s.jpg,32.725348,-97.364436,Tarrant
8865230097,,1155.0,1155.0,False,False,,,1,1,,1.0,1.0,,apartment,,1975,8780 Park Ln,75231,TX,Dallas,https://ar.rdcpix.com/399fcb1af9a61f393c52afb6c57b76a1c-f3381429013s.jpg,https://ar.rdcpix.com/399fcb1af9a61f393c52afb6c57b76a1c-f933613333s.jpg,32.867957,-96.748525,Dallas
7009379679,,1082.0,2229.0,True,True,We are a pet-friendly community! Two pets maximum. Pet Deposit is $200 per pet. Pet Fee is also $200 per pet. The monthly Pet Rent is $20. Please contact our office today to learn more about our community and to talk about your furry friends! *Bre...,,1,2,,1.0,2.0,,apartment,,1999,1300 Gemini St,77058,TX,Houston,https://ar.rdcpix.com/72e34e6303cbfebee3a10e26a25e7750c-f1991362735s.jpg,https://ar.rdcpix.com/72e34e6303cbfebee3a10e26a25e7750c-f261841797s.jpg,29.55703,-95.11281,Harris
8889332938,,1330.0,1565.0,True,True,Animals Welcome *One time animal fee and rent are per animal,,2,3,,2.0,2.0,,apartment,,2000,901 FM 517 Rd W,77539,TX,Dickinson,https://ar.rdcpix.com/6d4991da23ec19f6e18574aaccda44e3c-f3153334976s.jpg,https://ar.rdcpix.com/6d4991da23ec19f6e18574aaccda44e3c-f232461312s.jpg,29.440869,-95.097885,Galveston
7008723535,,1669.0,2618.0,True,True,,,1,2,,1.0,2.0,,apartment,,2016,2255 Arkansas Ln,75052,TX,Grand Prairie,https://ar.rdcpix.com/32e52b6e893ea379ed3c794f76bf6755c-f4021863924s.jpg,https://ar.rdcpix.com/32e52b6e893ea379ed3c794f76bf6755c-f2322645574s.jpg,32.70491,-97.03528,Dallas
7090025074,,1045.0,2045.0,True,True,Cat/Dog,,1,3,,1.0,2.0,,apartment,,2016,4115 Louetta Rd,77388,TX,Spring,https://ar.rdcpix.com/08d3a01cb071347ed01826a2aa2a227ec-f1979732005s.jpg,https://ar.rdcpix.com/08d3a01cb071347ed01826a2aa2a227ec-f146023797s.jpg,30.04575,-95.47613,Harris
8889676555,,1000.0,2000.0,False,False,,,0,2,,1.0,2.0,,apartment,,1999,5383 Southern Blvd,75240,TX,Dallas,https://ar.rdcpix.com/ffa4decf18575ab4aa575fa5697486e6c-f494218227s.jpg,https://ar.rdcpix.com/ffa4decf18575ab4aa575fa5697486e6c-f1045718012s.jpg,32.936597,-96.816126,Dallas
7001511674,,795.0,1075.0,True,True,,,1,2,,1.0,1.5,,apartment,,1973,299 Kingspoint Dr,79912,TX,El Paso,https://ar.rdcpix.com/4f475d203e3a1dab4c000aee86020bbec-f1346836484s.jpg,https://ar.rdcpix.com/4f475d203e3a1dab4c000aee86020bbec-f1436306414s.jpg,31.812228,-106.508645,El Paso
7070631223,,1250.0,1750.0,True,True,,,1,2,,1.0,2.0,,apartment,,2008,9000 Almeda Rd,77054,TX,Houston,https://ar.rdcpix.com/d42f4ee13bdb415d07022e36ffddea1dc-f3279680657s.jpg,https://ar.rdcpix.com/d42f4ee13bdb415d07022e36ffddea1dc-f1521319040s.jpg,29.67827,-95.39511,Harris
7002621429,,864.0,1920.0,True,True,"We love our pets! We'd love to meet them on the tour as well! After all, it is their home too!",,1,3,,1.0,2.0,,apartment,,2012,1234 Evans Rd,78258,TX,San Antonio,https://ar.rdcpix.com/014044872c7e1f15508150161789b6f3c-f2023698182s.jpg,https://ar.rdcpix.com/014044872c7e1f15508150161789b6f3c-f1257718586s.jpg,29.635158,-98.473594,Bexar
7007735086,,1400.0,1840.0,True,True,,,2,3,,1.0,2.0,,apartment,,1983,1800 Austin Pkwy,77479,TX,Sugar Land,https://ar.rdcpix.com/48a562b5cb2b18f9fbe9313c8ef4c65dc-f1602252110s.jpg,https://ar.rdcpix.com/48a562b5cb2b18f9fbe9313c8ef4c65dc-f3831484937s.jpg,29.586819,-95.622075,Fort Bend
8788946712,,900.0,1400.0,True,True,"Up to two pets, no weight restriction, breed restrictions apply.",,1,2,,1.0,1.5,,townhomes,,1974,7200 S Presa St,78223,TX,San Antonio,https://ar.rdcpix.com/4045617036817d5696c13988db22b5b8c-f385573680s.jpg,https://ar.rdcpix.com/4045617036817d5696c13988db22b5b8c-f3493629211s.jpg,29.35436,-98.462469,Bexar
7055278205,,1195.0,2022.0,True,True,"Certain aggressive breeds, including mixed breeds, are restricted at all Cortland communities. We do not allow the following aggressive breeds/mixes at our communities, including, but not limited to: Rottweiler, Chow, Presa Carnario, Doberman, Aki...",,0,2,,1.0,2.0,,apartment,,2003,17811 Vail St,75287,TX,Dallas,https://ar.rdcpix.com/b370460582dd4af95a0cc4490e2a907ac-f3273425701s.jpg,https://ar.rdcpix.com/b370460582dd4af95a0cc4490e2a907ac-f649017886s.jpg,32.991652,-96.848973,Denton
9582172822,,1300.0,2585.0,True,True,,,0,3,,1.0,2.0,,apartment,,2021,3875 Burnham St,78640,TX,Kyle,https://ar.rdcpix.com/5f6da39903fab672e37879ebe647c7a0c-f4185981588s.jpg,https://ar.rdcpix.com/5f6da39903fab672e37879ebe647c7a0c-f2699803853s.jpg,,,Hays
7033303528,,1210.0,1760.0,True,True,,,1,2,,1.0,2.0,,apartment,,1995,1100 Bering Dr,77057,TX,Houston,https://ar.rdcpix.com/3fee3b78b5b6aad9ffabcf5c5727ab08c-f4008387757s.jpg,https://ar.rdcpix.com/3fee3b78b5b6aad9ffabcf5c5727ab08c-f2550512274s.jpg,29.75119,-95.47893,Harris
8816523510,,1121.0,2104.0,True,True,A $350 pet fee/deposit for one (1) pet and $450 pet fee/deposit for two (2) pets is required. One hundred dollars ($100) of the aforementioned pet fee is a deposit that may be refundable. Pet fee/deposit is due in full prior to move-in. No...,,1,3,,1.0,2.0,,apartment,,1995,13515 West Ave,78216,TX,San Antonio,https://ar.rdcpix.com/d4be2fa811c0fd36d5452626e1cdd079c-f2762306394s.jpg,https://ar.rdcpix.com/d4be2fa811c0fd36d5452626e1cdd079c-f3436507578s.jpg,29.566796,-98.490043,Bexar
7027527306,,1365.0,2275.0,True,True,"$200deposit, $300 refundable for cats./$200 deposit, $300 refundable for dogs.",,1,2,,1.0,2.0,,apartment,,2008,6363 San Felipe St,77057,TX,Houston,https://ar.rdcpix.com/153fbc2922e0882197bb3f940c19f759c-f2993719858s.jpg,https://ar.rdcpix.com/153fbc2922e0882197bb3f940c19f759c-f270764426s.jpg,29.748921,-95.496645,Harris
9946370966,,1622.0,1745.0,False,False,,,1,3,,1.0,2.0,,apartment,,2022,3530 W 12th St,77008,TX,Houston,https://ar.rdcpix.com/22486d9aacbba05fe564d1727cb7c2a1c-f4091783653s.jpg,https://ar.rdcpix.com/22486d9aacbba05fe564d1727cb7c2a1c-f904875456s.jpg,29.792171,-95.439912,Harris
9204558088,,1574.0,3284.0,True,True,,,1,3,,1.0,2.0,,apartment,,2022,12330 Research Rd,75033,TX,Frisco,https://ar.rdcpix.com/15b1edf451c60a670c3cbb16a6dc43d6c-f3394629067s.jpg,https://ar.rdcpix.com/15b1edf451c60a670c3cbb16a6dc43d6c-f1914080853s.jpg,33.181511,-96.823965,Collin
9923516102,,1750.0,5735.0,True,True,,,1,3,,1.0,3.5,,apartment,,2021,9757 Katy Fwy,77024,TX,Houston,https://ar.rdcpix.com/87b8a638cdcd0730b6f37288897444f2c-f2844454476s.jpg,https://ar.rdcpix.com/87b8a638cdcd0730b6f37288897444f2c-f3098677611s.jpg,29.783279,-95.53255,Harris
8005011725,,1205.0,1605.0,True,True,$250 pet fee for additional pets,,1,3,,1.0,2.0,,apartment,,2017,4340 Decatur Dr,77845,TX,College Station,https://ar.rdcpix.com/ee41933f09d8098b406e1e41383afebfc-f2024319622s.jpg,https://ar.rdcpix.com/ee41933f09d8098b406e1e41383afebfc-f3086315329s.jpg,30.55922,-96.26882,Brazos
8135013858,,1326.0,1648.0,True,True,Cats and Dogs Allowed: Contact the office for breed and weight restriction information. Pet Deposit!,,1,3,,1.0,2.0,,apartment,,2016,1825 Billy G Webb Dr,78374,TX,Portland,https://ar.rdcpix.com/28aa3fc3845ab3639f7acd5a27f12200c-f3802551663s.jpg,https://ar.rdcpix.com/28aa3fc3845ab3639f7acd5a27f12200c-f2582371028s.jpg,27.89134,-97.31521,San Patricio
9235332759,,1585.0,3310.0,True,True,Cat/Dog,,0,3,,1.0,2.0,,apartment,,2021,2520 Washington Ave,77007,TX,Houston,https://ar.rdcpix.com/ad6fac589a141d462e1013695f77975cc-f1015884756s.jpg,https://ar.rdcpix.com/ad6fac589a141d462e1013695f77975cc-f2665976283s.jpg,29.768779,-95.384669,Harris
